start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2012-01-01,2012-03-31,0.61,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2012Q1,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2012-06-30,2.02,0001193125-12-316848,2012,FY,10-K,2012-07-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2012-06-30,2.02,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2012-06-30,2.02,0001193125-13-455144,2013,FY,8-K,2013-11-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2012-06-30,2.02,0001193125-14-289961,2014,FY,10-K,2014-07-31,CY2012,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-04-01,2012-06-30,-0.06,0001193125-12-316848,2012,FY,10-K,2012-07-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-04-01,2012-06-30,-0.06,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-04-01,2012-06-30,-0.06,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2012Q2,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2012-09-30,0.53,0001193125-12-427209,2013,Q1,10-Q,2012-10-18,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2012-09-30,0.53,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2012-09-30,0.53,0001193125-13-409855,2014,Q1,10-Q,2013-10-24,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2012-09-30,0.53,0001193125-13-455144,2013,FY,8-K,2013-11-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2012-09-30,0.53,0001193125-14-289961,2014,FY,10-K,2014-07-31,CY2012Q3,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2012-12-31,1.29,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
