start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2015-07-01,2016-06-30,52540000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,,GrossProfit,USD,MSFT,0000789019
2015-07-01,2016-06-30,58374000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,CY2016,GrossProfit,USD,MSFT,0000789019
2016-04-01,2016-06-30,12635000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,,GrossProfit,USD,MSFT,0000789019
2016-04-01,2016-06-30,12635000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2016Q2,GrossProfit,USD,MSFT,0000789019
2016-07-01,2016-09-30,12609000000,0001193125-16-742796,2017,Q1,10-Q,2016-10-20,,GrossProfit,USD,MSFT,0000789019
2016-07-01,2016-09-30,12609000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,,GrossProfit,USD,MSFT,0000789019
2016-07-01,2016-09-30,14084000000,0001564590-17-020171,2018,Q1,10-Q,2017-10-26,CY2016Q3,GrossProfit,USD,MSFT,0000789019
2016-07-02,2016-09-30,14084000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,,GrossProfit,USD,MSFT,0000789019
2016-07-01,2016-12-31,26798000000,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,GrossProfit,USD,MSFT,0000789019
2016-07-01,2016-12-31,30009000000,0001564590-18-001129,2018,Q2,10-Q,2018-01-31,,GrossProfit,USD,MSFT,0000789019
2016-10-01,2016-12-31,14189000000,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,GrossProfit,USD,MSFT,0000789019
2016-10-01,2016-12-31,14189000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,,GrossProfit,USD,MSFT,0000789019
2016-10-01,2016-12-31,15925000000,0001564590-18-001129,2018,Q2,10-Q,2018-01-31,,GrossProfit,USD,MSFT,0000789019
2016-10-01,2016-12-31,15925000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,CY2016Q4,GrossProfit,USD,MSFT,0000789019
2016-07-01,2017-03-31,40828000000,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,GrossProfit,USD,MSFT,0000789019
2016-07-01,2017-03-31,45161000000,0001564590-18-009307,2018,Q3,10-Q,2018-04-26,,GrossProfit,USD,MSFT,0000789019
