start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2014-07-01,2014-12-31,0.62,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.31,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.31,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.31,0001193125-15-272806,2015,FY,10-K,2015-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.31,0001193125-15-353706,2015,FY,8-K,2015-10-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.31,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.31,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.31,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2014Q4,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2015-03-31,0.93,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2015-03-31,0.93,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-01-01,2015-03-31,0.31,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-01-01,2015-03-31,0.31,0001193125-15-272806,2015,FY,10-K,2015-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-01-01,2015-03-31,0.31,0001193125-15-353706,2015,FY,8-K,2015-10-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-01-01,2015-03-31,0.31,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-01-01,2015-03-31,0.31,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2015Q1,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2015-06-30,1.24,0001193125-15-272806,2015,FY,10-K,2015-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2015-06-30,1.24,0001193125-15-353706,2015,FY,8-K,2015-10-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2015-06-30,1.24,0001193125-16-662209,2016,FY,10-K,2016-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2015-06-30,1.24,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2015,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-04-01,2015-06-30,0.31,0001193125-15-272806,2015,FY,10-K,2015-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-04-01,2015-06-30,0.31,0001193125-15-353706,2015,FY,8-K,2015-10-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-04-01,2015-06-30,0.31,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2015Q2,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.36,0001193125-15-350718,2016,Q1,10-Q,2015-10-22,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.36,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.36,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.36,0001193125-16-662209,2016,FY,10-K,2016-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.36,0001193125-16-742796,2017,Q1,10-Q,2016-10-20,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.36,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.36,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.36,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2015Q3,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2015-12-31,0.72,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2015-12-31,0.72,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.36,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.36,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.36,0001193125-16-662209,2016,FY,10-K,2016-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.36,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.36,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.36,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2015Q4,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2016-03-31,1.08,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2016-03-31,1.08,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-01-01,2016-03-31,0.36,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
