id,Ticker,Sector,roce,roic,roc,ffopo,po,divgr,divpay,shares,cf,bv,equity,debt,fcfm,fcf,ffo,ni,rev,divyield,score
5395,TSCO,Y,5,5,5,5,4,5,1,5,0,4,3,-3,0,-5,4,5,4,-1,162
5618,PHIN,Y,3,3,5,5,5,-1,1,5,5,4,3,5,3,-5,5,3,3,-5,162
5663,MYE,Y,3,3,5,5,3,1,1,5,3,4,4,5,-1,-5,-5,5,-2,3,162
5537,MHO,Y,3,3,5,5,2,-5,-1,4,5,5,5,0,1,5,5,5,5,-5,161
5556,TNL,Y,2,2,5,5,4,5,1,5,4,-5,-5,5,1,-2,5,5,3,3,160
5545,LEG,Y,4,4,5,4,3,2,1,5,3,3,2,5,-1,-1,2,-5,3,3,159
5392,CPNG,Y,1,1,5,-1,0,-1,-1,-3,5,5,5,3,2,5,3,3,5,0,158
5865,GTIM,Y,-3,1,5,-1,0,-1,-1,4,3,4,4,5,1,5,-5,5,4,0,158
5412,BBY,Y,5,4,5,5,5,3,1,5,0,4,2,5,-2,-5,2,2,1,1,157
5507,SEE,Y,5,5,5,5,4,1,1,5,-2,4,4,5,-1,-5,4,3,1,1,157
5593,BKE,Y,5,5,5,1,-1,-2,1,4,4,2,2,5,2,-3,1,1,1,4,157
5658,ETD,Y,3,3,5,5,3,5,1,5,2,4,3,5,-1,-5,-4,3,-3,3,157
5568,FTDR,Y,5,5,5,4,3,5,-1,4,3,5,5,5,-1,-5,-5,-5,4,-1,156
5634,RVLV,Y,5,5,5,-1,0,-1,-1,4,2,5,0,5,3,5,-5,-5,4,0,156
5934,GHST,Y,5,5,5,-1,0,-1,-1,5,5,5,3,0,1,1,3,3,0,0,155
