start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2014-07-01,2014-12-31,8238000000,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-07-01,2014-12-31,8238000000,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-10-01,2014-12-31,8228000000,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-10-01,2014-12-31,8228000000,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,CY2014Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-07-01,2015-03-31,8215000000,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-07-01,2015-03-31,8215000000,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-01-01,2015-03-31,8167000000,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-01-01,2015-03-31,8167000000,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,CY2015Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-07-01,2015-06-30,8177000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-07-01,2015-06-30,8177000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-07-01,2015-06-30,8177000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-07-01,2015-06-30,8177000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2015,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-07-01,2015-09-30,7996000000,0001193125-15-350718,2016,Q1,10-Q,2015-10-22,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-07-01,2015-09-30,7996000000,0001193125-16-742796,2017,Q1,10-Q,2016-10-20,CY2015Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-07-01,2015-12-31,7980000000,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-07-01,2015-12-31,7980000000,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
